age,gender,height_cm,weight_kg,body_fat_percent,diastolic,systolic,grip_force,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class
40,0,164.2,77,0.281,79,128,40.9,1.3,20,165,D
38,0,174.3,74.3,0.14,86,146,63.9,19,57,260,A
24,1,166.8,65.8,0.288,94,143,33.9,22.6,52,162,A
22,1,158.7,56.7,0.301,71,118,27.6,15.9,47,163,B
52,0,166,73.3,0.206,84,131,41.6,20.2,39,158,B
31,0,176,82.5,0.253,82,135,49.6,21.5,48,227,B
21,0,179.7,73.6,0.327,67,159,34.9,11.1,40,227,D
51,1,152.8,70.1,0.374,79,127,23.2,21.4,11,118,D
36,0,176.5,73,0.322,93,125,42,2.9,20,203,D
25,0,184,88.1,0.207,97,152,55.8,15.1,61,247,A
51,1,150,62.3,0.344,87,132,20.5,12.9,2,80,D
25,0,181.7,85.22,0.161,84,138,52.4,17,47,254,B
61,1,160,59.4,0.338,95,134,20.8,16.8,21,89,C
27,0,170.5,64.6,0.229,96,130,43.9,7.9,55,207,C
50,0,179.3,85,0.211,78,135,53.5,18.8,41,217,A
22,0,176.1,70.1,0.117,83,139,50,12.9,36,247,D
38,0,176.5,77.9,0.175,86,141,46.1,15.9,40,211,B
32,0,178.1,64,0.145,83,135,59.8,16.5,52,238,A
27,1,161.5,53.1,0.146,71,116,24.6,17.4,55,187,B
24,1,158.5,55.7,0.292,58,116,22.4,12.4,27,145,C
31,0,173,83.8,0.349,80,120,32.5,10.1,35,189,D
38,1,164.7,62.8,0.3124232,73,121,28.5,19.3,33,151,D
44,0,181.4,100.08,0.237,90,156,52.7,9,44,214,C
55,0,170,73.6,0.205,64,127,49.3,8.2,26,163,C
21,1,171.8,70.8,0.282,66,150,32.2,23,47,189,B
59,1,147.5,53.7,0.371,78,118,35.2,18.7,15,142,B
26,0,177.5,83.5,0.243,71,130,33.4,0,46,197,D
63,0,164,56.5,0.197,60,100,34,13.3,6,159,D
21,0,169.1,63,0.184,61,98,36.9,4.6,45,210,D
39,0,171.2,69.9,0.207,81,147,40.5,18.2,49,208,B
40,1,161.5,54.1,0.229,82,119,26.2,28.5,37,168,A
28,0,166.5,62.8,0.225,74,123,37.6,16.4,56,215,B
22,0,179.3,61.2,0.142,77,152,39.5,11.7,53,250,C
30,1,156.2,52.8,0.282,156.2,104,21.7,27.2,43,162,C
31,0,164.3,62.9,0.228,66,109,32.7,5.9,40,191,C
24,1,169.3,75.2,0.253,86,132,40.8,21.4,37,193,A
21,0,173.9,76.7,0.193,91,156,51.3,6.5,44,237,C
22,1,162.9,51.56,0.262,73,111,22.2,13,13,130,D
49,1,162.5,63.3,0.286,63,119,30.9,23.7,40,161,A
25,1,159.2,51,0.31,60,101,22,15.7,30,135,C
62,0,166.1,76.5,0.29,85,154,43.9,16.9,36,204,B
50,1,155.1,55.7,0.322,80,112,27.1,6.7,12,139,D
28,0,166.9,65.6,0.127,99,145,50.1,19.4,44,230,C
33,0,167.9,78.4,0.1559514,103,167,49.9,29,55,202,A
22,0,171,81.7,0.265,90,147,39,1.1,28,203,D
21,0,172.9,59.4,0.11,68,121,40.6,26,58,224,A
32,0,172.7,68.34,0.153,85,142,38,23.2,42,224,B
57,1,155,57.14,0.365,75,158,23.4,23.4,13,122,C
21,0,178.4,72.2,0.123,89,138,50,22.8,63,230,A
64,1,151,55.3,0.297,81,124,28.3,22,25,110,A
48,0,169.6,66.1,0.208,67,125,40.5,17.3,44,215,A
22,0,175.1,76.2,0.25,82,153,38.7,5.4,37,226,D
57,0,174.1,68.9,0.18,71,108,40.3,14.1,42,207,A
37,0,172.8,80.8,0.253,79,131,60.1,14.7,45,238,A
49,0,172.8,65.2,0.128,90,140,38.6,13.9,44,181,C
56,1,157.5,67.2,0.33,90,144,35.5,23.6,22,180,A
39,0,170.7,71.7,0.181,72,138,43.5,18.7,42,222,B
26,0,171.7,71.3,0.189,67,118,51.6,12.7,60,213,B
38,0,165.1,70.7,0.24,97,143,41.8,14,45,209,B
63,1,152.7,50,0.212,87,153,31.4,21.6,17,135,A
24,0,174,75.5,0.113,75,130,49.3,22.5,57,250,B
33,0,188.6,90.3,0.172,76,123,36.5,18.3,59,242,B
52,0,175.2,65.1,0.182,69,113,34.7,18.5,40,215,A
62,1,154.9,42.4,0.177,85,126,21.2,32,26,141,A
56,0,164,73.8,0.243,95,129,48.7,18.6,40,188,B
41,1,152.7,50.1,0.245,75,135,27.3,0,23,132,D
21,0,173.7,79.5,0.183,92,148,42.9,22.1,63,209,B
29,0,183,88.2,0.185,80,128,54.9,4.7,33,220,D
51,0,166.1,70.5,0.296,82,131,29.8,0.3,26,179,D
24,1,165.7,52.5,0.197,70,118,26.3,22.3,48,177,A
22,0,176.1,88.2,0.201,83,141,52.6,15.6,48,238,C
23,0,172.4,80.3,0.222,90,151,53.5,17.1,60,213,C
61,0,170,82.2,0.291,69,145,38,9.2,27,182,D
28,0,176.1,76.7,0.169,89,144,45.4,19,57,265,A
24,0,177.4,73.5,0.221,87,139,44.5,10.6,60,216,C
28,0,180.3,80.1,0.211,78,111,49.3,17.2,57,220,B
39,0,186.9,82.3,0.201,83,143,42.3,-4.2,37,212,D
59,1,154.3,76.1,0.48,66,118,17.2,4.6,18,91,D
26,0,182.5,71.68,0.11,82,143,55.7,12.9,45,196,B
32,1,170.8,71.5,0.229,73,131,28,21.1,47,144,C
60,0,164,64.7,0.296,80,120,45.2,1.5,24,154,D
33,0,179,75.7,0.219,79,123,41.4,15,50,218,C
42,0,176.9,77,0.164,94,146,46,13.1,51,218,B
43,0,174.4,91.4,0.314,96,142,41.9,0.1,14,153,D
34,0,166.5,50.6,0.058,88,124,37.6,10.5,35,232,C
27,1,161.1,58.2,0.337,73,110,28.3,24.8,26,155,C
60,0,154,58.2,0.281,66,108,27.2,5,11,155,D
25,0,169.8,70,0.169,62,136,43.7,8,49,211,C
21,1,163.7,31.9,0.319,64,110,27.7,24.8,42,149,B
28,0,178.4,83.3,0.116,80,141,52,8.7,46,229,C
21,0,169,66.1,0.144,83,131,41.1,8.1,48,181,C
46,0,173,68.3,0.211,87,120,45.2,4.7,46,211,C
59,0,171.8,82,0.28,94,152,36.2,-13.6,23,175,D
26,0,170.7,61.5,0.124,69,127,36.9,7.4,38,215,C
22,0,177.5,82.2,0.231,87,136,39.3,11.6,55,227,C
25,1,159,58.5,0.27,77,118,32.5,31.5,57,200,A
25,0,171.5,73.18,0.114,56,111,46.4,12.9,47,228,B
36,0,172.5,71.8,0.164,76,130,45,21.4,42,221,B
61,0,171.8,83.1,0.259,93,149,45.5,18.3,38,193,A
32,0,175.7,72.2,0.138,62,113,53.4,18.9,49,270,B
32,1,171.7,56,0.225,82,121,25.8,15.1,21,147,C
40,0,176.4,72.4,0.134,89,140,58.5,10.8,39,241,B
28,0,175.1,79.7,0.271,68,111,34.2,13.8,50,218,D
63,1,150.1,68.4,0.43,74,134,18,0,0,70,D
57,1,149.2,62.2,0.373,75,136,22.3,21.9,10,131,D
38,1,154.2,46.3,0.193,61,100,20.2,16.5,32,120,C
63,1,160.3,54.5,0.296,79,139,24,25.7,20,108,B
40,0,173.3,78.3,0.242,77,123,39.2,8.7,36,190,C
55,0,172.3,56.28,0.192,78,115,30.8,20.5,23,180,C
45,1,158.3,55.4,0.339,81,111,24.1,21,34,165,C
28,0,163.4,85.9,0.255,85,127,36.1,11.3,28,175,D
25,0,182.5,79.8,0.129,71,137,46.8,19.1,49,200,C
51,1,155.9,56,0.35,85,143,28.5,17.4,20,133,C
46,0,176.5,70,0.161,99,158,44.4,16.5,45,224,A
57,1,163.5,57.1,0.336,62,126,23.5,20,22,151,A
36,0,178.2,72.3,0.165,79,130,44.5,10.1,49,219,C
38,0,181.3,71.2,0.058,71,106,46.6,17.2,40,240,B
27,0,175.5,63.3,0.12,80,128,45.5,26.2,50,230,B
37,1,161.8,53.8,0.318,87,137,22.1,20.9,34,149,B
21,0,176,87.7,0.275,89,149,34.4,4.3,61,204,D
38,1,168,63.6,0.257,87,146,27.3,24.5,41,175,A
60,0,169.8,67.9,0.275,88,138,36.3,-7,25,125,D
24,0,178.9,90.4,0.314,81,132,32,2.8,37,176,D
28,1,165,61.44,0.306,85,143,31.9,17.6,41,171,B
61,0,165.2,71.6,0.237,79,142,39.7,7.4,27,168,C
31,0,173.3,77.4,0.202,78,131,49.9,19.5,52,223,A
31,0,188.4,92.4,0.303,87,146,50.1,17.5,45,215,D
21,0,165,61.9,0.184,82,114,35.8,15.3,60,250,B
38,0,166.9,67,0.179,76,133,50.1,15.9,47,226,A
45,0,171.5,76.7,0.232,82,117,50.7,7.4,48,221,C
56,1,153.7,50.7,0.316,66,105,16,15.7,3,155,D
55,0,168,65,0.217,82,135,45.7,16.1,37,188,A
24,1,159.9,47.7,0.33,53,101,16,-10.3,12,129,D
44,1,153.8,49.7,0.298,72,110,29.2,23.6,24,158,C
38,1,162.9,49.22,0.218,80,122,23.8,23.9,36,170,A
30,0,166.6,66.08,0.144,67,14,53.8,17.2,57,221,A
21,1,165.1,53.4,0.241,79,112,25.2,27.4,45,180,C
36,0,166.6,64.3,0.185,78,129,45.7,15.4,43,220,B
64,1,158,61.9,0.342,68,123,24.5,23.5,38,126,A
47,0,166.6,59.7,0.15,95,142,40,16.8,35,185,C
41,0,181.6,93.5,0.223,91,152,56.9,14.2,61,241,A
24,0,172,72,0.156,61,116,56.8,16.5,55,253,A
22,1,154,57.08,0.34,73,131,22,19.1,37,151,C
23,1,167.1,67.4,0.3,85,143,31,26.6,40,155,B
24,1,166,64.4,0.323,78,128,25.1,18.8,42,154,B
43,0,177,81.2,0.242,89,122,51.7,2.5,43,193,D
53,1,148.1,48,0.298,89,122,23.8,23.5,29,143,A
42,1,160.5,73.7,0.393,94,152,26.7,-1.9,15,137,D
25,1,158.9,45.6,0.227,83,135,26,11.1,31,168,C
61,1,157.9,54,0.259,87,151,30.1,27.2,11,154,C
60,1,157.5,47.4,0.251,71,137,20.4,20.9,13,147,B
22,0,179.7,72.2,0.084,72,119,50.5,26,61,285,A
24,1,162.9,49.6,0.17,73,116,22.6,28.8,42,162,A
36,0,171.1,69.5,0.14,76,135,44,18.3,57,225,A
27,1,166.6,70,0.29,74,140,37.9,22,56,205,B
46,0,176.1,75.2,0.156,81,120,49.6,18.5,40,233,B
22,1,166.5,63.6,0.284,75,131,29.8,14.3,45,198,C
24,0,171.2,64.9,0.171,80,123,43.7,21.3,44,208,C
25,1,163.9,55.9,0.289,62,105,23.7,26.1,31,105,C
63,0,165.7,74.7,0.268,90,140,42.8,20.1,27,184,B
63,1,161,60.9,0.271,54,134,16.9,19.8,16,146,D
64,0,171.4,75,0.251,86,126,46.8,12.8,33,180,A
22,0,184.6,90.6,0.126,65,121,47.9,19.5,56,247,A
57,0,162.3,61,0.167,98,149,41.3,11,32,188,B
30,0,178.7,83.6,0.168,65,127,47,15.9,54,246,B
26,0,179.5,95,0.305,83,130,45.7,11.8,33,207,D
22,0,175.7,71.4,0.112,64,125,49.6,11.3,60,269,C
32,0,179,82.2,0.19,99,150,48.6,28.7,57,250,B
24,0,181.3,77.2,0.159,65,135,46.4,14.3,48,220,C
24,1,164.7,56.2,0.212,75,119,35.3,17.9,51,196,B
41,1,164.5,61,0.341,86,122,26.8,9.4,29,148,D
24,1,162.9,55.2,0.314,68,122,24.4,2,25,135,D
37,0,181,76.1,0.148,68,127,47.1,15.3,40,217,B
24,0,182.5,79.6,0.13,96,142,51.5,18.6,64,223,B
58,0,174.1,71.96,0.257,75,136,43,-5.4,15,118,D
29,0,171.6,84.5,0.214,91,146,48.1,6.2,51,232,C
24,0,177,76.7,0.161,65,113,33.1,-3.5,40,236,D
36,1,160.9,67.9,0.408,79,117,23.6,-3.8,13,146,D
64,0,169.8,69.2,0.185,70,130,53.2,27.1,51,214,A
35,0,165,82.7,0.288,79,133,46,17,40,197,D
25,1,167,61.3,0.325,66,109,28.5,-6.5,22,169,D
64,1,162.8,74.2,0.364,91,145,27.6,20.3,15,117,B
38,0,172.2,79.2,0.246,96,156,47.7,21.9,51,220,A
30,0,167,69.9,0.196,83,149,45,17.5,64,235,A
29,0,168,73.5,0.194,86,145,50.2,24.4,62,246,A
55,0,162.4,63.9,0.234,91,132,44.3,23.9,35,211,A
21,0,181.2,95.4,0.26,82,147,47.6,17.2,28,212,D
62,1,167,69.8,0.348,80,131,32.3,3.6,13,93,D
30,0,170,50.3,0.139,99,152,39.9,5.3,39,225,C
23,1,165.8,66,0.28,59,119,39.5,23.6,58,195,B
22,0,179.9,74.1,0.16,76,135,36.1,13.1,21,212,D
22,0,167,76.1,0.248,69,99,43.4,12.9,45,227,C
25,0,172.6,63.9,0.164,82,135,44.1,17.7,51,255,A
51,0,164,83.9,0.339,87,148,40.4,5.7,32,196,D
60,0,166.1,72.7,0.226,81,119,40.9,17.3,38,180,A
25,0,171.7,73.5,0.169,81,130,38.8,24,47,240,B
27,0,178.5,81.3,0.183,75,115,41.2,-4.3,61,195,D
28,0,167.8,66.5,0.154,70,125,45,21,57,235,A
30,0,178,81.1,0.253,91,143,50.6,14.7,48,225,A
24,1,176.8,62.2,0.315,75,133,26.8,14.4,12,173,D
36,0,181.4,88.9,0.177,83,146,59.1,23.2,65,265,A
25,0,175,79.2,0.152,61,128,45.6,9.2,61,205,C
64,1,155.8,45.4,0.217,63,105,19.4,16.7,13,118,B
27,0,178.6,70.5,0.188,90,156,44.3,22.7,52,216,B
38,0,174.2,81.2,0.188,78,130,48.8,15.6,54,239,A
26,1,162,50.4,0.317,92,120,27,17.4,43,162,C
21,0,184.7,80.2,0.199,67,126,38.1,1.6,36,240,D
61,0,169.5,75.6,0.239,87,129,26.8,0.9,25,193,D
61,0,168.4,75.5,0.302,80,117,32,7.9,22,140,D
24,0,174.5,67.1,0.139,86,142,36.6,17.1,48,242,C
25,0,181,77.9,0.135,94,129,50.5,23.7,65,255,A
29,0,172.8,71.5,0.162,98,157,49.7,15,58,266,B
60,0,157.1,47,0.157,86,141,31.1,15.8,36,173,B
50,0,180.2,85.3,0.174,92,148,47.8,15,64,210,A
58,1,160.1,64.6,0.313,94,154,20.5,21.5,20,134,C
21,1,164.9,57.1,0.333,69,108,32.7,18.9,27,117,C
34,0,173.4,70.04,0.199,63,118,42.4,13.6,51,224,B
31,0,177.7,74,0.141,63,122,56.4,24.2,57,222,A
28,1,167.8,61.6,0.242,77,127,30.5,25.3,51,177,A
64,1,156.8,58.8,0.435,78,150,20.9,9.9,0,82,D
34,0,180.3,74.9,0.183,86,142,42.7,-13.9,31,214,D
58,0,175,81.9,0.21,87,141,45.3,10.1,32,197,C
22,0,178.1,73.6,0.174,85,144,50,26.1,59,242,A
48,0,176.5,66.1,0.081,80,129,39.3,14.1,33,204,C
60,1,162.8,54.4,0.246,86,128,26,25,33,95,B
30,0,174.3,77.86,0.249,77,122,49.5,12.4,55,213,B
47,0,168,63.2,0.127,81,118,33.6,10.7,36,210,B
27,1,154.3,57.6,0.329,95,138,25.9,22.4,58,163,A
24,1,169.3,60.9,0.182,83,112,31.6,18.2,39,183,B
62,1,148.3,51.8,0.273,82,138,20.9,22.6,34,131,A
30,0,176.1,84.2,0.146,75,145,60.8,22.6,46,237,B
23,0,174.9,70.1,0.094,85,137,40.4,18.3,62,222,B
58,1,147.6,45.4,0.33,61,120,22.4,16.5,12,158,C
27,0,180,71.4,0.147,89,120,60.5,17.1,59,223,A
51,0,168.2,67.6,0.293,99,153,33.1,12,46,187,B
28,0,178.8,87.1,0.279,75,123,41.1,-11.5,50,198,D
25,0,172.2,60,0.128,72,151,61,15.2,55,230,A
22,0,179.6,62.8,0.176,84,135,41.4,12.9,44,201,C
36,0,177.1,80,0.194,77,123,40.8,15,44,237,B
23,1,161.1,66.3,0.331,80,140,29.4,20,51,170,A
47,1,160,59.6,0.324,88,147,21.4,15.5,26,155,B
53,0,163.9,70.8,0.248,79,135,45.7,19.9,44,208,A
39,1,164.9,60.6,0.266,63,111,27.3,31.6,37,177,A
58,0,164.2,63.7,0.195,77,123,31.8,12.4,52,193,C
57,1,154.5,57.8,0.327,63,111,23.8,19.2,26,140,B
27,0,171,69.3,0.171,97,133,47.4,17.1,56,216,C
34,0,172.8,73.1,0.199,95,121,51.5,10.1,46,223,B
53,0,159.5,70.2,0.235,75,137,42.1,16.3,57,186,B
49,1,151.4,55.7,0.326,91,130,28.3,22.3,32,140,B
55,0,164.2,62,0.166,80,122,41.3,18.5,40,200,A
25,0,173.9,69.1,0.187,76,130,45.3,18.2,61,218,A
53,1,159.9,61.9,0.374,80,123,26.6,15.8,10,101,D
26,1,158.8,44.5,0.223,81,113,24.3,20,24,147,C
23,0,167.4,61.54,0.088,90,153,59.1,28.1,67,247,A
25,0,164.8,67,0.168,84,130,43,1.1,56,187,D
31,1,165.4,62.9,0.231,64,104,30.5,24.7,56,179,A
30,1,158.6,54.2,0.263,82,116,35.6,24.8,55,171,A
28,1,168.8,60.1,0.234,87,139,32.9,20.5,38,171,A
23,0,180.2,77.5,0.091,74,140,48,18.1,63,246,A
56,1,156,51.1,0.284,73,113,20.7,23,23,0,C
21,0,179,62.5,0.114,73,120,26,6.8,52,173,C
63,0,167.7,78.5,0.259,96,154,43.1,17.8,33,194,A
26,0,173,65.6,0.131,73,119,45.4,6.4,52,220,C
21,0,168.2,72.6,0.223,84,134,35.6,2,55,234,D
39,1,161.5,50.5,0.287,62,104,24.2,15.1,24,125,C
55,1,162,57.8,0.333,75,147,21.9,21.3,21,141,B
47,0,169.6,70.2,0.221,84,141,38,21.1,38,218,C
60,0,162,55.86,0.242,79,158,35.8,9.5,31,173,B
24,1,148.2,44.7,0.231,70,104,19.6,14.9,32,138,B
32,0,175,80.3,0.252,69,114,54.2,16.5,45,179,D
58,0,168.7,69.4,0.272,87,158,38.6,13,36,191,C
28,0,173,67.9,0.157,80,150,44.2,22.3,53,232,A
47,0,169.4,83,0.287,94,140,51.1,13.8,45,201,D
61,0,171.4,76.5,0.311,88,147,39.3,9.5,25,189,B
33,1,162.2,51.8,0.28,62,102,25.2,19.8,24,155,C
60,1,160.6,60.2,0.322,82,152,25.8,18.2,30,131,B
64,0,172.1,70.6,0.22,71,127,41.6,3,39,215,C
27,0,176.5,74.6,0.117,74,123,36.2,16.1,50,168,C
21,1,165.3,51.1,0.231,70,100,25.9,27.1,44,192,A
52,0,175.8,60.9,0.181,71,118,43.3,-9,32,215,D
24,0,169.4,67.3,0.166,81,145,48,14.2,58,219,B
35,1,171.1,63.1,0.243,67,114,31.3,25.9,48,167,A
39,0,172.7,71,0.234,97,139,45.3,16.9,34,201,C
43,0,179,86.7,0.299,82,134,51.9,-10.4,49,172,D
58,1,154.7,51,0.264462,60,117,25.9,23.2,20,141,D
24,0,176.5,82.3,0.138,99,144,60.8,28.3,50,240,D
55,0,176.6,62.4,0.049,72,127,40.9,13.2,46,190,B
50,0,172.9,92.9,0.32,96,154,47.8,0.4,34,191,D
31,0,178.2,87.8,0.332,93,156,26.7,18.4,24,123,D
52,1,156.6,58.4,0.299,89,156,28.9,22.1,33,150,A
25,0,171.9,64.9,0.138,65,126,45.4,20.8,57,234,A
21,1,167.3,76.1,0.412,85,118,32.5,14,44,162,D
62,1,163,57,0.3,91,160,25.2,22.5,20,108,B
30,0,173.3,79.1,0.232,73,135,56.9,15,60,236,A
28,0,173.8,73.6,0.151,76,110,51.3,9.9,51,245,C
26,1,158.4,60.4,0.3179044,98,142,33.8,13.2,35,162,D
30,0,167.1,76.92,0.256,84,145,36.9,14.9,41,217,B
43,0,169.4,69.7,0.257,87,149,38.5,15,41,222,B
25,0,182.7,84.2,0.254,78,144,43.5,19,56,126,D
31,0,178.6,64.1,0.155,60,112,34.7,14.4,58,228,A
31,0,175.9,68.8,0.119,73,151,56.9,15,41,230,B
28,0,174.2,62.64,0.112,67,126,41.9,7.3,44,225,C
24,1,164,57,0.288,81,116,25.2,27.7,45,180,B
38,0,178.3,79.2,0.222,78,123,37.4,-11.6,28,188,D
24,0,177.8,70.1,0.073,67,124,49.9,20.5,59,238,A
36,0,169.4,66.5,0.17,62,118,39.4,10.4,46,182,C
48,1,158.1,62.3,0.34,95,149,27,26.5,40,163,B
40,0,173.3,74.9,0.228,97,149,48.9,19.8,36,215,C
25,0,183.2,66.6,0.117,63,124,48,19.2,53,234,A
24,0,167.4,55.8,0.123,88,136,31.3,15.6,45,238,C
51,1,159,69.6,0.353,88,130,27.7,15.5,10,127,D
54,0,171.1,68.58,0.226,84,136,40.9,11.8,48,196,B
25,1,157.2,58.1,0.3,83,128,20.6,15.8,43,193,D
38,1,166.5,58.2,0.272,56,126,33.3,20.9,40,162,A
61,0,172.8,70.6,0.219,85,129,48.1,15.8,26,175,B
37,1,168.5,73.7,0.349,62,130,33.1,16.6,40,169,B
22,0,179.5,63.4,0.13,67,119,36.5,0.8,45,214,D
25,1,164.4,55.5,0.344,85,128,24.4,23.5,50,165,A
59,1,156,54.1,0.326,75,125,20,21.5,22,90,D
49,0,166,66.5,0.21,87,146,48.2,9.2,53,192,B
32,0,171.5,68.1,0.19,94,139,40.9,18.1,50,232,A
59,0,163.7,66.4,0.293,98,159,25.1,16.6,30,166,D
22,1,165.5,53.7,0.195,80,140,20.1,12,34,183,C
29,0,168,65.2,0.134,73,118,49.6,26.9,54,252,A
63,0,168.9,81.1,0.257,80,130,31.5,8.9,20,151,D
50,0,175.8,73.5,0.109,95,140,49,14,63,243,A
26,0,165.9,66.1,0.228,72,125,42.1,18.6,47,228,B
37,0,175.8,80.74,0.307,86,138,41,13.2,38,193,D
22,1,169.3,53.4,0.238,79,128,28.2,22.5,47,168,B
25,0,171.9,75.7,0.217,85,130,52.2,17.4,59,244,A
60,0,173.2,58.6,0.215,76,132,36.5,11.2,33,151,C
25,0,176.4,84.7,0.193,80,133,57.5,10.2,51,228,B
50,1,156.2,48.6,0.217,92,155,24.3,15.1,16,158,C
59,0,167.5,80.2,0.254,97,123,41.3,7.3,25,199,D
35,0,168.9,63.6,0.173,83,120,38.9,18.2,54,227,C
24,1,168.3,61.3,0.245,72,110,30.1,35.2,39,182,C
57,0,172.1,72.8,0.346,89,149,34.7,-1.7,8,134,D
59,0,167.8,82.7,0.2728392,98,148,46.6,5.2,30,172,D
22,1,161.5,54.7,0.267,69,110,23.4,19.9,36,205,B
21,1,164.4,50,0.252,78,121,23.6,12.9,56,185,C
27,1,164.1,48.9,0.276,74,123,22.7,20.8,41,163,B
23,1,165.8,56.7,0.157,77,115,39.8,27.4,52,200,B
30,1,172.8,68.7,0.273,72,121,33.1,32.2,36,165,C
27,1,162.2,55.8,0.282,68,120,28.9,28.2,48,169,A
37,1,154.5,55.9,0.37,70,152,17.2,19.2,25,150,D
47,1,154.3,53.7,0.287,81,123,23.8,29.3,33,152,A
58,1,164.4,60.9,0.333,78,134,27.1,23.8,8,109,D
41,0,169.5,65.3,0.157,86,148,38.8,6.8,38,185,C
54,1,159.6,55.94,0.305,70,114,23.3,15,13,149,C
23,1,172.3,64.3,0.295,76,120,29.6,15.2,46,177,B
42,0,173.7,72.4,0.271,81,135,40.9,8.3,47,217,C
26,1,156.2,64,0.246,58,114,39.1,24.6,26,170,C
30,0,180.7,78.6,0.124,70,148,50.3,12.6,57,230,B
28,0,166.5,62.3,0.252,76,130,34.6,19.4,52,189,B
29,1,155.2,49.64,0.285,80,130,22.3,20.4,32,161,B
62,0,164.6,56.4,0.121,77,137,35.9,14,37,187,A
22,0,183.4,88.5,0.185,88,140,46.5,13.2,57,243,C
22,1,164.4,57.7,0.277,80,120,31.3,21.2,43,180,A
27,1,161,53.9,0.307,67,141,18.8,23.5,30,158,C
53,1,162.3,57,0.337,75,127,27,21.5,13,160,C
34,0,170.1,73.2,0.226,71,145,37.6,14.3,52,219,B
41,0,178,84.2,0.221,99,123,45.7,23.4,35,255,C
62,1,161.6,50.5,0.245,87,147,27.1,21.5,14,107,B
48,1,157.4,54.1,0.208,73,125,31.9,25.9,34,147,A
43,1,156.4,47.2,0.223,76,130,26.8,18.7,36,167,B
55,1,157,64.9,0.257,87,155,29.7,17.5,31,154,B
22,0,168,66.3,0.213,78,136,43.1,8.9,32,200,D
26,1,162.2,64.8,0.309,70,137,29.1,17.6,39,160,B
44,0,169.2,80.8,0.309,91,147,45.3,12.4,43,185,D
25,0,167.8,64.4,0.231,87,117,38.5,12.6,45,221,B
34,0,174.9,72.9,0.23,82,125,38.9,4.9,53,214,C
63,1,163,55,0.34,92,152,22.3,21.9,15,124,B
29,0,171.2,73,0.202,67,119,39.9,19.6,44,211,C
30,0,170.8,72,0.219,73,111,48.6,19.1,52,238,C
57,1,157.3,57.04,0.325,83,127,23.8,18.1,7,139,D
25,0,175.2,83.9,0.201,78,134,47.3,22.7,48,246,B
24,1,156.9,57,0.264,67,140,27.8,22.4,47,205,A
25,0,181.1,81.5,0.156,86,138,50.9,20.8,65,250,A
24,1,160.2,52.7,0.191,56,98,28.8,13.2,51,181,C
27,0,173.1,68.4,0.167,75,119,36.2,12.2,44,240,C
22,0,174.1,61,0.109,85,128,37.2,17.2,51,248,B
30,0,182.7,78.3,0.137,90,138,46,24.7,48,247,A
31,0,166.1,64.1,0.235,86,145,43.1,2.8,52,210,D
21,1,161.6,56.2,0.352,96,136,27,19.2,50,182,B
25,1,160,57.4,0.175,72,127,34.9,31,51,200,A
59,1,145.5,53.8,0.387,81,151,21,1.8,2,107,D
61,0,165.2,70.7,0.245,81,120,33.3,12.7,30,165,B
27,0,179.6,80.9,0.182,94,157,49.9,15,63,229,C
31,0,170,70.6,0.197,77,139,47.5,16,48,220,A
35,0,176.9,81.5,0.185,88,137,50.5,20.6,39,210,B
40,1,155,57.4,0.332,77,113,28.1,18,35,111,B
28,1,160.9,63.6,0.352,94,136,27.7,22.1,52,179,A
40,1,160.9,48.9,0.269,52,97,25.2,11.8,25,168,C
31,0,176,69.1,0.161,92,129,53.3,14.9,56,237,B
23,1,166,58.38,0.208,83,114,29,29.4,58,194,A
21,1,159.9,53.1,0.259,75,116,25.5,27.3,39,122,A
59,0,175.1,75.08,0.192,84,138,55.5,12.5,47,220,B
21,0,171.5,65.5,0.174,68,107,44.2,24,56,250,A
30,0,175.4,82.8,0.191,81,127,56.7,22.5,58,259,A
26,1,161,62.8,0.35,90,146,25.4,30.4,26,170,C
35,1,163.8,63.5,0.266,63,100,36.1,22.6,48,205,A
64,0,169,69.8,0.218,87,138,38.7,9.2,31,169,B
43,0,176.6,59.6,0.093,87,137,43.6,20.6,41,229,B
36,1,160.5,53.6,0.223,67,135,26.7,27.1,37,155,A
22,1,157.7,50.2,0.256,68,113,25.1,24.1,42,185,A
21,0,182,77.3,0.141,69,127,47.9,17.1,57,262,A
24,0,175,77.2,0.229,87,143,43.8,19.3,52,222,B
25,0,161.3,59.7,0.271,60,112,39,-4.5,42,151,D
53,1,158.3,51.3,0.298,93,135,21.2,18.7,30,135,B
30,1,170.3,61.2,0.176,61,113,36.2,24.1,50,181,A
59,0,173.3,67.5,0.172,80,140,37.9,11.5,36,190,B
51,0,170.4,67.4,0.155,75,121,45.4,26.1,35,197,C
21,1,169.3,58.8,0.197,61,105,30.1,18.9,46,182,B
38,0,179.4,78.2,0.193,74,123,44.8,11,42,225,B
27,0,176.2,65.1,0.131,53,109,43.7,19.1,58,214,A
38,0,174.8,68,0.182,79,134,41.6,16.7,47,220,A
21,1,160.8,49.4,0.236,82,119,22,22.1,37,177,A
23,0,184.5,70.5,0.164,62,103,39,10.9,37,181,D
39,0,162.4,69.8,0.218,90,138,36.7,18.6,68,196,C
26,0,174.4,67.9,0.228,80,115,33.3,-1,38,198,D
27,1,160.6,62,0.316,70,128,33.8,21.9,42,161,A
25,0,172,66,0.141,77,116,39.8,17,52,197,B
